"bulk_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","ensemblID","gene_type","Class","MGI_Symbol"
"ENSG00000224729.5",0.581251163003946,-1.21798328936459,3.3652524296877,0.0015185694309961,0.239050672491236,-1.14671001532199,"PCOLCE-AS1","ENSG00000224729","antisense","InGen","PCOLCE-AS1"
"ENSG00000169676.5",-1.40488768919926,-0.339836072349436,-3.36420631514536,0.00152321794301411,0.239050672491236,-1.14920890334949,"DRD5","ENSG00000169676","protein_coding","InGen","DRD5"
"ENSG00000176182.5",0.268891627494356,2.57270458476731,3.36167945181086,0.00153450213238672,0.239172126880769,-1.15524310109185,"MYPOP","ENSG00000176182","protein_coding","InGen","MYPOP"
"ENSG00000236679.2",0.511064636572159,-0.762030302056263,3.35848912766444,0.00154886257519731,0.239448851859534,-1.16285800842521,"RPL23AP24","ENSG00000236679","processed_pseudogene","InGen","RPL23AP24"
"ENSG00000088448.14",0.128886907080073,5.89500555670516,3.35662279878544,0.0015573224677101,0.239448851859534,-1.16731081389206,"ANKRD10","ENSG00000088448","protein_coding","InGen","ANKRD10"
"ENSG00000143093.14",-0.163459491407508,5.78272578582106,-3.35053976711818,0.0015852019300542,0.239734922101194,-1.18181439463177,"STRIP1","ENSG00000143093","protein_coding","InGen","STRIP1"
"ENSG00000079308.16",0.337483443518184,7.57598540999059,3.34982604021844,0.0015885039419467,0.239734922101194,-1.18351513657259,"TNS1","ENSG00000079308","protein_coding","InGen","TNS1"
"ENSG00000117419.14",-0.17097037872579,5.96054243132261,-3.34933315257558,0.0015907880663245,0.239734922101194,-1.18468952036065,"ERI3","ENSG00000117419","protein_coding","InGen","ERI3"
"ENSG00000227502.2",-0.629328743839797,1.53992987658417,-3.34273856866239,0.00162165001818387,0.239962339623457,-1.20039275881628,"LINC01268","ENSG00000227502","lincRNA","InGen","LINC01268"
"ENSG00000180871.7",1.53908599975565,-1.62067617815684,3.33661981308629,0.00165079274931897,0.239962339623457,-1.2149472352978,"CXCR2","ENSG00000180871","protein_coding","InGen","CXCR2"
"ENSG00000280434.1",0.495734654879487,1.59153036221216,3.33186142937976,0.00167379907160269,0.239962339623457,-1.22625536168134,"RP4-671O14.6","ENSG00000280434","sense_overlapping","InGen","RP4-671O14.6"
"ENSG00000136819.15",-0.120124885748454,5.25604346415743,-3.32984259261031,0.00168365158869542,0.239962339623457,-1.23105027774717,"C9orf78","ENSG00000136819","protein_coding","InGen","C9orf78"
"ENSG00000130764.9",-0.110701836204411,5.38922123405298,-3.32956578701206,0.00168500676319633,0.239962339623457,-1.23170758645354,"LRRC47","ENSG00000130764","protein_coding","InGen","LRRC47"
"ENSG00000100124.13",-0.153041947530115,4.29038242758946,-3.32738324316781,0.00169572828720087,0.239962339623457,-1.23688921211521,"ANKRD54","ENSG00000100124","protein_coding","InGen","ANKRD54"
"ENSG00000161010.14",-0.140913902253661,4.7030808361066,-3.32643484084159,0.00170040736101913,0.239962339623457,-1.23914023101397,"C5orf45","ENSG00000161010","protein_coding","InGen","C5orf45"
"ENSG00000105072.8",-0.259380667744423,2.76976105359125,-3.32087053112409,0.00172810733019483,0.239962339623457,-1.25233965504572,"C19orf44","ENSG00000105072","protein_coding","InGen","C19orf44"
"ENSG00000260664.2",-0.332377303674774,5.37532932663355,-3.31772919743769,0.00174393382112091,0.239962339623457,-1.2597858156917,"AC004158.3","ENSG00000260664","lincRNA","InGen","AC004158.3"
"ENSG00000279433.1",0.505070563908537,-1.28076940768135,3.31755441133053,0.00174481844338864,0.239962339623457,-1.26020000707298,"RP11-4B16.1","ENSG00000279433","TEC","InGen","RP11-4B16.1"
"ENSG00000101311.15",-0.329160122158498,3.32993757354288,-3.31602036061628,0.00175260081382182,0.239962339623457,-1.26383471741201,"FERMT1","ENSG00000101311","protein_coding","InGen","FERMT1"
"ENSG00000100823.11",-0.130768458656492,4.94135595066747,-3.31544815320005,0.00175551209091353,0.239962339623457,-1.26519023317283,"APEX1","ENSG00000100823","protein_coding","InGen","APEX1"
"ENSG00000157837.15",-0.125237477949077,5.50772565439774,-3.3148099114298,0.00175876474757151,0.239962339623457,-1.26670202114184,"SPPL3","ENSG00000157837","protein_coding","InGen","SPPL3"
"ENSG00000227141.2",-1.27568089951534,-1.20249291692034,-3.31098427742136,0.00177838133784226,0.239962339623457,-1.27576020996717,"RP11-545A16.3","ENSG00000227141","processed_pseudogene","InGen","RP11-545A16.3"
"ENSG00000115539.13",-0.216442750814998,3.53184366357447,-3.30944818874678,0.00178631611468323,0.239962339623457,-1.27939561249724,"PDCL3","ENSG00000115539","protein_coding","InGen","PDCL3"
"ENSG00000234665.8",1.34461357152965,0.6247682037816,3.30852956433213,0.00179107736110967,0.239962339623457,-1.2815692229596,"RP11-262H14.3","ENSG00000234665","lincRNA","InGen","RP11-262H14.3"
"ENSG00000143862.7",-0.165081783615803,5.46589354457837,-3.3082071839547,0.00179275111428432,0.239962339623457,-1.28233194368082,"ARL8A","ENSG00000143862","protein_coding","InGen","ARL8A"
"ENSG00000235173.6",-0.190996384929005,2.93438141792194,-3.30684073571066,0.00179986199568284,0.239962339623457,-1.28556435357477,"HGH1","ENSG00000235173","protein_coding","InGen","HGH1"
"ENSG00000101276.14",0.699569464999182,1.50043754450556,3.30442404294936,0.00181250376489412,0.239962339623457,-1.29127929579309,"SLC52A3","ENSG00000101276","protein_coding","InGen","SLC52A3"
"ENSG00000149136.8",-0.103168132708547,5.58424465300724,-3.29962990812297,0.00183783147822716,0.239962339623457,-1.30260924258351,"SSRP1","ENSG00000149136","protein_coding","InGen","SSRP1"
"ENSG00000166268.10",1.24122238159775,-0.896965688731914,3.29717205847894,0.00185094615556089,0.239962339623457,-1.30841418598771,"MYRFL","ENSG00000166268","protein_coding","InGen","MYRFL"
"ENSG00000155962.12",0.339615267534147,2.1082158304371,3.29581428700433,0.00185822897482702,0.239962339623457,-1.31161989735286,"CLIC2","ENSG00000155962","protein_coding","InGen","CLIC2"
"ENSG00000212864.3",0.23962949260904,2.87258137820764,3.29506018038477,0.00186228557396543,0.239962339623457,-1.31340002106513,"RNF208","ENSG00000212864","protein_coding","InGen","RNF208"
"ENSG00000271959.1",1.14189864711843,-1.4035692411278,3.29350034529074,0.00187070310757241,0.239962339623457,-1.31708137912896,"CTD-3064M3.7","ENSG00000271959","antisense","InGen","CTD-3064M3.7"
"ENSG00000003402.19",0.17628031210784,6.36611535297234,3.29310995048588,0.00187281547710848,0.239962339623457,-1.3180025901791,"CFLAR","ENSG00000003402","protein_coding","InGen","CFLAR"
"ENSG00000198055.10",-0.187932420257363,3.92536046068044,-3.29153202231045,0.00188137646566693,0.239962339623457,-1.32172536981594,"GRK6","ENSG00000198055","protein_coding","InGen","GRK6"
"ENSG00000207475.1",-0.664426514031256,-1.74799750875257,-3.29005048673153,0.00188944821566477,0.239962339623457,-1.32521979300951,"SNORA80E","ENSG00000207475","snoRNA","InGen","SNORA80E"
"ENSG00000215397.3",1.25887165846614,-0.239934496332174,3.28952467127242,0.00189232086016032,0.239962339623457,-1.32645978860656,"SCRT2","ENSG00000215397","protein_coding","InGen","SCRT2"
"ENSG00000139970.16",-0.194833264852595,7.98923550649066,-3.28846866996879,0.00189810252822211,0.239962339623457,-1.32894973976661,"RTN1","ENSG00000139970","protein_coding","InGen","RTN1"
"ENSG00000178175.11",0.477862628673024,2.11541412048654,3.28060355410014,0.00194169390129308,0.244117052032184,-1.34748036442869,"ZNF366","ENSG00000178175","protein_coding","InGen","ZNF366"
"ENSG00000198663.16",-0.104108077457387,7.07490521833942,-3.2767339643959,0.00196348694381241,0.245500598315359,-1.35658786833611,"C6orf89","ENSG00000198663","protein_coding","InGen","C6orf89"
"ENSG00000196268.11",0.126886176224264,5.7293710035646,3.27399990867099,0.00197902420765886,0.24576783932606,-1.36301900127659,"ZNF493","ENSG00000196268","protein_coding","InGen","ZNF493"
"ENSG00000129657.14",0.273468836523783,6.65214040373622,3.271159788781,0.00199528743765647,0.24576783932606,-1.36969631332872,"SEC14L1","ENSG00000129657","protein_coding","InGen","SEC14L1"
"ENSG00000212428.1",0.508975909178881,-0.63009344691421,3.26991288980042,0.00200246738311967,0.24576783932606,-1.37262679016274,"SNORD115","ENSG00000212428","snoRNA","InGen","SNORD115"
"ENSG00000176371.13",-0.231402327963704,2.40714250071341,-3.26733459987263,0.0020173914396577,0.24576783932606,-1.37868425224289,"ZSCAN2","ENSG00000176371","protein_coding","InGen","ZSCAN2"
"ENSG00000173269.13",0.411948742068536,3.69904626070566,3.26695028664477,0.00201962497600515,0.24576783932606,-1.3795869232434,"MMRN2","ENSG00000173269","protein_coding","InGen","MMRN2"
"ENSG00000075426.11",0.900568214806832,4.26534050838649,3.26248620829923,0.00204574119622269,0.247621737559806,-1.39006756328767,"FOSL2","ENSG00000075426","protein_coding","InGen","FOSL2"
"ENSG00000185090.14",-0.227075462548245,4.34682025520765,-3.25653544960748,0.00208105217254555,0.250198411235077,-1.40402556208501,"MANEAL","ENSG00000185090","protein_coding","InGen","MANEAL"
"ENSG00000127084.17",-0.35975630210939,1.84142269665753,-3.25485017707574,0.00209115664653913,0.250198411235077,-1.40797579819834,"FGD3","ENSG00000127084","protein_coding","InGen","FGD3"
"ENSG00000184117.11",-0.150671363171073,5.58879902555046,-3.25337938983318,0.00210001303154771,0.250198411235077,-1.41142230703426,"NIPSNAP1","ENSG00000184117","protein_coding","InGen","NIPSNAP1"
"ENSG00000168060.15",1.08065914128721,-0.988450357734886,3.24987224636314,0.0021212747776733,0.251415254378821,-1.41963694074508,"NAALADL1","ENSG00000168060","protein_coding","InGen","NAALADL1"
"ENSG00000096060.14",0.695521089802714,4.88287379111062,3.24580203776735,0.00214620529437177,0.25226160429269,-1.42916389543833,"FKBP5","ENSG00000096060","protein_coding","InGen","FKBP5"
"ENSG00000177990.11",0.288148389729347,3.91313764718819,3.24132165445718,0.00217396845310086,0.25226160429269,-1.43964280959556,"DPY19L2","ENSG00000177990","protein_coding","InGen","DPY19L2"
"ENSG00000105711.10",0.606107654876363,5.85792921721279,3.24099700204819,0.00217599333410085,0.25226160429269,-1.44040178963944,"SCN1B","ENSG00000105711","protein_coding","InGen","SCN1B"
"ENSG00000117394.19",0.351752398108944,6.49857561280546,3.23988625806933,0.0021829346212821,0.25226160429269,-1.4429981743916,"SLC2A1","ENSG00000117394","protein_coding","InGen","SLC2A1"
"ENSG00000168405.14",0.476226692229511,1.81691625749371,3.23974111332114,0.00218384320819388,0.25226160429269,-1.44333741421521,"CMAHP","ENSG00000168405","unitary_pseudogene","InGen","CMAHP"
"ENSG00000196338.12",-0.179205437032718,6.20989097387639,-3.23448222655375,0.00221700532975204,0.254324421923137,-1.45562271211188,"NLGN3","ENSG00000196338","protein_coding","InGen","NLGN3"
"ENSG00000091592.15",-0.437320789319401,6.62724757928318,-3.23035653969414,0.0022433541780175,0.254324421923137,-1.46525249112481,"NLRP1","ENSG00000091592","protein_coding","InGen","NLRP1"
"ENSG00000161281.10",0.532265463590612,2.84153110591171,3.23017821263425,0.00224449971632246,0.254324421923137,-1.4656685611353,"COX7A1","ENSG00000161281","protein_coding","InGen","COX7A1"
"ENSG00000145016.14",-0.122603973045843,6.14381568155269,-3.22988169206348,0.00224640573064469,0.254324421923137,-1.46636036840197,"RUBCN","ENSG00000145016","protein_coding","InGen","RUBCN"
"ENSG00000020633.18",0.717526311668291,-0.640381104623896,3.22739227645167,0.00226246796212532,0.254555244133008,-1.47216690150822,"RUNX3","ENSG00000020633","protein_coding","InGen","RUNX3"
"ENSG00000236901.5",0.243707091814251,5.61182490780193,3.22563075247409,0.00227389918456542,0.254555244133008,-1.47627403502692,"MIR600HG","ENSG00000236901","sense_intronic","InGen","MIR600HG"
"ENSG00000142039.3",-0.111490178161784,3.73603282362497,-3.22438697100817,0.00228200341901625,0.254555244133008,-1.47917321083558,"CCDC97","ENSG00000142039","protein_coding","InGen","CCDC97"
"ENSG00000224023.10",-0.247038606029375,1.91272377013042,-3.22019517490914,0.00230951776177258,0.254653623705422,-1.48893914118404,"FLJ37035","ENSG00000224023","lincRNA","InGen","FLJ37035"
"ENSG00000178971.13",-0.137935422441818,4.69041688343747,-3.21981533938065,0.00231202637288854,0.254653623705422,-1.48982369914392,"CTC1","ENSG00000178971","protein_coding","InGen","CTC1"
"ENSG00000102226.9",-0.169086705981688,7.6643227010105,-3.21914540563936,0.00231645720280464,0.254653623705422,-1.4913836845957,"USP11","ENSG00000102226","protein_coding","InGen","USP11"
"ENSG00000105516.10",-0.303283372145763,4.4828469831413,-3.21644576158426,0.00233439361460603,0.255186943880855,-1.49766803275793,"DBP","ENSG00000105516","protein_coding","InGen","DBP"
"ENSG00000170629.14",0.308776116246036,4.42931614213263,3.21504727408138,0.0023437366527992,0.255186943880855,-1.50092226085598,"DPY19L2P2","ENSG00000170629","transcribed_unprocessed_pseudogene","InGen","DPY19L2P2"
"ENSG00000127328.21",0.357579328213544,6.13085868151811,3.21109796620485,0.00237031231040053,0.255314696617905,-1.51010760812802,"RAB3IP","ENSG00000127328","protein_coding","InGen","RAB3IP"
"ENSG00000245526.9",-0.299609032402386,5.40214425419309,-3.20998208464798,0.00237787269978895,0.255314696617905,-1.51270172130022,"LINC00461","ENSG00000245526","lincRNA","InGen","LINC00461"
"ENSG00000197586.12",-0.162950814295475,6.3159027145568,-3.20898706349851,0.0023846334278143,0.255314696617905,-1.51501441490633,"ENTPD6","ENSG00000197586","protein_coding","InGen","ENTPD6"
"ENSG00000106089.11",-0.367252308031063,4.02226259737434,-3.20823012452176,0.00238978864385717,0.255314696617905,-1.51677345621704,"STX1A","ENSG00000106089","protein_coding","InGen","STX1A"
"ENSG00000174780.15",-0.121807433829995,6.20873063312336,-3.20223299474143,0.00243100629063858,0.258504575466222,-1.53070136549213,"SRP72","ENSG00000174780","protein_coding","InGen","SRP72"
"ENSG00000113448.17",0.148177069967164,6.76093353344571,3.19778640919786,0.00246199946920254,0.260582604284526,-1.54101819809787,"PDE4D","ENSG00000113448","protein_coding","InGen","PDE4D"
"ENSG00000251634.2",-0.544494355292323,1.14203708284494,-3.19443300160617,0.00248561934940683,0.261161201555826,-1.54879300073845,"RP11-1280N14.3","ENSG00000251634","unprocessed_pseudogene","InGen","RP11-1280N14.3"
"ENSG00000100678.18",-0.3177313010623,5.6532513855974,-3.19208770263472,0.00250226546757094,0.261161201555826,-1.55422762268091,"SLC8A3","ENSG00000100678","protein_coding","InGen","SLC8A3"
"ENSG00000109927.9",-0.175736495159544,3.09269978457893,-3.19069233070635,0.00251221918338072,0.261161201555826,-1.55745990020518,"TECTA","ENSG00000109927","protein_coding","InGen","TECTA"
"ENSG00000248858.7",0.28749006139598,0.899425400152032,3.1905309982111,0.00251337243543356,0.261161201555826,-1.55783356054742,"FLJ46284","ENSG00000248858","processed_transcript","InGen","FLJ46284"
"ENSG00000176383.8",-0.53938603204449,0.576337413248468,-3.18613370830625,0.00254499856777542,0.261866574421407,-1.56801370781317,"B3GNT4","ENSG00000176383","protein_coding","InGen","B3GNT4"
"ENSG00000197355.10",-0.204472122598718,4.02029427015225,-3.18596781346166,0.00254619903208339,0.261866574421407,-1.56839760528359,"UAP1L1","ENSG00000197355","protein_coding","InGen","UAP1L1"
"ENSG00000124733.3",-0.176743972112864,4.33821346083724,-3.18479741410907,0.00255468357890457,0.261866574421407,-1.57110568674131,"MEA1","ENSG00000124733","protein_coding","InGen","MEA1"
"ENSG00000278023.4",-1.18091135326117,-2.36401366408188,-3.17855728394212,0.0026003719395452,0.265354546440764,-1.58553406139025,"RDM1","ENSG00000278023","protein_coding","InGen","RDM1"
"ENSG00000081320.10",0.321968589791026,3.46611320109401,3.16821397639585,0.00267780368039398,0.26877675107285,-1.60941219934924,"STK17B","ENSG00000081320","protein_coding","InGen","STK17B"
"ENSG00000057757.9",-0.187973241858284,6.10749288215573,-3.16544045130426,0.0026989333499905,0.26877675107285,-1.61580705394834,"PITHD1","ENSG00000057757","protein_coding","InGen","PITHD1"
"ENSG00000203721.6",0.478905717103176,0.754526432958706,3.16540731762469,0.00269918672103644,0.26877675107285,-1.61588342905762,"LINC00862","ENSG00000203721","lincRNA","InGen","LINC00862"
"ENSG00000125430.8",0.855111672395257,1.4177183118211,3.16479622808382,0.00270386370348385,0.26877675107285,-1.61729194021366,"HS3ST3B1","ENSG00000125430","protein_coding","InGen","HS3ST3B1"
"ENSG00000204219.9",0.350232654932146,2.44198550284782,3.16246132159284,0.00272180437918605,0.26877675107285,-1.62267219189119,"TCEA3","ENSG00000204219","protein_coding","InGen","TCEA3"
"ENSG00000188428.18",0.194789199343556,2.88640043015906,3.15687114654214,0.00276521434152127,0.26877675107285,-1.63554368056659,"BLOC1S5","ENSG00000188428","protein_coding","InGen","BLOC1S5"
"ENSG00000116016.13",0.284231250507393,7.14471640350612,3.15497416583149,0.00278009280514387,0.26877675107285,-1.63990837722383,"EPAS1","ENSG00000116016","protein_coding","InGen","EPAS1"
"ENSG00000113161.15",-0.197651197452864,6.7444536956881,-3.15466476912291,0.00278252661765348,0.26877675107285,-1.64062010624877,"HMGCR","ENSG00000113161","protein_coding","InGen","HMGCR"
"ENSG00000168993.14",0.636471525426613,5.50474415821809,3.15452892444935,0.00278359584886813,0.26877675107285,-1.64093258680193,"CPLX1","ENSG00000168993","protein_coding","InGen","CPLX1"
"ENSG00000170379.19",0.593158486555885,1.07353578774705,3.15398947287178,0.00278784568498676,0.26877675107285,-1.6421733949018,"TCAF2","ENSG00000170379","protein_coding","InGen","TCAF2"
"ENSG00000245532.6",0.33418844200083,9.93457373409636,3.15393590732584,0.00278826801141931,0.26877675107285,-1.64229659552226,"NEAT1","ENSG00000245532","lincRNA","InGen","NEAT1"
"ENSG00000231064.6",-0.362518496949672,3.22927590994331,-3.15383477328726,0.00278906554607935,0.26877675107285,-1.64252920009116,"MIR92B","ENSG00000231064","antisense","InGen","MIR92B"
